flow_id,scenario,algorithm,traffic_type,priority,source_zone,segment_id,segment_type,segment_zone,required_bandwidth_mbps,estimated_delay_ms,estimated_loss_percent,qos_satisfied
41,normal_load,intelligent,lms,4,dormitory,eth_academic,ethernet,academic_building,0.752,5.0,0.05,True
46,normal_load,intelligent,lms,4,library,eth_lab,ethernet,computer_lab,1.02,4.0,0.05,True
50,normal_load,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,1.223,3.0,0.03,True
55,normal_load,intelligent,lms,4,library,eth_academic,ethernet,academic_building,1.214,5.0,0.05,True
57,normal_load,intelligent,lms,4,administration,eth_admin,ethernet,administration,1.075,5.0,0.05,True
58,normal_load,intelligent,lms,4,computer_lab,eth_lab,ethernet,computer_lab,0.976,4.0,0.05,True
59,normal_load,intelligent,lms,4,academic_building,eth_server,ethernet,server_room,0.919,3.0,0.03,True
62,normal_load,intelligent,lms,4,academic_building,eth_academic,ethernet,academic_building,1.18,5.0,0.05,True
66,normal_load,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.154,4.0,0.05,True
68,normal_load,intelligent,lms,4,dormitory,eth_server,ethernet,server_room,0.984,3.0,0.03,True
71,normal_load,intelligent,lms,4,academic_building,eth_admin,ethernet,administration,0.874,5.0,0.05,True
1,normal_load,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.681,5.0,0.05,True
3,normal_load,intelligent,web,3,computer_lab,eth_admin,ethernet,administration,1.19,5.0,0.05,True
12,normal_load,intelligent,web,3,academic_building,eth_lab,ethernet,computer_lab,1.672,4.0,0.05,True
13,normal_load,intelligent,web,3,dormitory,eth_server,ethernet,server_room,1.184,3.0,0.03,True
19,normal_load,intelligent,web,3,student_area,eth_admin,ethernet,administration,1.247,5.0,0.05,True
22,normal_load,intelligent,web,3,computer_lab,eth_server,ethernet,server_room,1.672,3.0,0.03,True
25,normal_load,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.297,5.0,0.05,True
31,normal_load,intelligent,web,3,administration,eth_lab,ethernet,computer_lab,1.563,4.0,0.05,True
37,normal_load,intelligent,web,3,dormitory,eth_server,ethernet,server_room,1.522,3.0,0.03,True
42,normal_load,intelligent,web,3,administration,eth_admin,ethernet,administration,1.323,5.0,0.05,True
43,normal_load,intelligent,web,3,library,eth_academic,ethernet,academic_building,1.506,5.0,0.05,True
45,normal_load,intelligent,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.274,4.0,0.05,True
48,normal_load,intelligent,web,3,dormitory,eth_server,ethernet,server_room,1.14,3.0,0.03,True
60,normal_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.566,5.0,0.05,True
64,normal_load,intelligent,web,3,computer_lab,eth_academic,ethernet,academic_building,1.224,5.0,0.05,True
69,normal_load,intelligent,web,3,administration,eth_lab,ethernet,computer_lab,1.615,4.0,0.05,True
70,normal_load,intelligent,web,3,academic_building,eth_server,ethernet,server_room,1.427,3.0,0.03,True
78,normal_load,intelligent,web,3,library,eth_academic,ethernet,academic_building,1.773,5.0,0.05,True
8,normal_load,intelligent,file_download,2,academic_building,wifi_ap_1,wifi,academic_building,9.035,18.0,0.7,True
15,normal_load,intelligent,file_download,2,computer_lab,eth_admin,ethernet,administration,6.769,5.0,0.05,True
18,normal_load,intelligent,file_download,2,dormitory,eth_lab,ethernet,computer_lab,7.112,4.0,0.05,True
29,normal_load,intelligent,file_download,2,administration,eth_server,ethernet,server_room,7.835,3.0,0.03,True
32,normal_load,intelligent,file_download,2,dormitory,eth_academic,ethernet,academic_building,7.448,5.0,0.05,True
40,normal_load,intelligent,file_download,2,student_area,wifi_ap_2,wifi,library,6.446,22.0,0.9,True
47,normal_load,intelligent,file_download,2,computer_lab,eth_server,ethernet,server_room,9.674,3.0,0.03,True
56,normal_load,intelligent,file_download,2,administration,eth_lab,ethernet,computer_lab,6.805,4.0,0.05,True
75,normal_load,intelligent,file_download,2,academic_building,eth_admin,ethernet,administration,6.202,5.0,0.05,True
21,normal_load,intelligent,background_update,1,administration,wifi_ap_3,wifi,student_area,2.357,26.0,1.1,True
24,normal_load,intelligent,background_update,1,administration,wifi_ap_4,wifi,dormitory,3.085,28.0,1.3,True
33,normal_load,intelligent,background_update,1,library,eth_academic,ethernet,academic_building,3.014,5.0,0.05,True
38,normal_load,intelligent,background_update,1,academic_building,eth_academic,ethernet,academic_building,3.27,5.0,0.05,True
49,normal_load,intelligent,background_update,1,student_area,eth_lab,ethernet,computer_lab,2.609,4.0,0.05,True
52,normal_load,intelligent,background_update,1,computer_lab,eth_server,ethernet,server_room,3.399,3.0,0.03,True
65,normal_load,intelligent,background_update,1,computer_lab,eth_admin,ethernet,administration,3.114,5.0,0.05,True
74,normal_load,intelligent,background_update,1,dormitory,wifi_ap_3,wifi,student_area,3.462,26.0,1.1,True
76,normal_load,intelligent,background_update,1,academic_building,eth_academic,ethernet,academic_building,3.703,5.0,0.05,True
77,normal_load,intelligent,background_update,1,library,eth_lab,ethernet,computer_lab,2.499,4.0,0.05,True
79,normal_load,intelligent,background_update,1,library,eth_server,ethernet,server_room,2.818,3.0,0.03,True
80,normal_load,intelligent,background_update,1,student_area,eth_admin,ethernet,administration,3.64,5.0,0.05,True
1,peak_load,baseline,file_download,2,student_area,wifi_ap_3,wifi,student_area,7.692,26.0,1.1,True
2,peak_load,baseline,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,3.243,4.0,0.05,True
3,peak_load,baseline,web,3,library,wifi_ap_2,wifi,library,1.348,22.0,0.9,True
4,peak_load,baseline,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,3.354,4.0,0.05,True
5,peak_load,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.114,26.0,1.1,True
6,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.815,4.0,0.05,True
7,peak_load,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.846,18.0,0.7,True
8,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,3.137,22.0,0.9,True
9,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,3.808,22.0,0.9,True
10,peak_load,baseline,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,2.619,4.0,0.05,True
11,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.186,4.0,0.05,True
12,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.517,4.0,0.05,True
13,peak_load,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.255,22.0,0.9,True
14,peak_load,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.948,26.0,1.1,True
15,peak_load,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.468,26.0,1.1,True
16,peak_load,baseline,background_update,1,academic_building,eth_academic,ethernet,academic_building,2.264,5.0,0.05,True
17,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.872,4.0,0.05,True
18,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,4.012,22.0,0.9,True
19,peak_load,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,4.762,26.0,1.1,True
20,peak_load,baseline,file_download,2,student_area,wifi_ap_3,wifi,student_area,7.14,26.0,1.1,True
21,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.102,4.0,0.05,True
22,peak_load,baseline,web,3,administration,eth_admin,ethernet,administration,1.522,5.0,0.05,True
23,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.35,4.0,0.05,True
24,peak_load,baseline,web,3,library,wifi_ap_2,wifi,library,1.323,22.0,0.9,True
25,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,8.213,5.0,0.05,True
26,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,0.855,4.0,0.05,True
27,peak_load,baseline,lms,4,administration,eth_admin,ethernet,administration,1.067,5.0,0.05,True
28,peak_load,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.876,28.0,1.3,True
29,peak_load,baseline,background_update,1,academic_building,wifi_ap_1,wifi,academic_building,2.388,18.0,0.7,True
30,peak_load,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.772,26.0,1.1,True
31,peak_load,baseline,lms,4,library,wifi_ap_2,wifi,library,1.069,22.0,0.9,True
32,peak_load,baseline,lms,4,administration,eth_admin,ethernet,administration,0.971,5.0,0.05,True
33,peak_load,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,6.039,4.0,0.05,True
34,peak_load,baseline,video,5,administration,eth_admin,ethernet,administration,4.808,5.0,0.05,True
35,peak_load,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.562,26.0,1.1,True
36,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,3.084,22.0,0.9,True
37,peak_load,baseline,lms,4,academic_building,eth_academic,ethernet,academic_building,1.199,5.0,0.05,True
38,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,4.334,22.0,0.9,True
39,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.192,4.0,0.05,True
40,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.125,4.0,0.05,True
41,peak_load,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.547,22.0,0.9,True
42,peak_load,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.572,22.0,0.9,True
43,peak_load,baseline,voice,5,administration,eth_admin,ethernet,administration,0.242,5.0,0.05,True
44,peak_load,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,9.209,28.0,1.3,True
45,peak_load,baseline,file_download,2,library,wifi_ap_2,wifi,library,7.067,22.0,0.9,True
46,peak_load,baseline,file_download,2,academic_building,eth_academic,ethernet,academic_building,7.53,5.0,0.05,True
47,peak_load,baseline,voice,5,dormitory,wifi_ap_4,wifi,dormitory,0.172,28.0,1.3,False
48,peak_load,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,7.399,28.0,1.3,True
49,peak_load,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.892,22.0,0.9,True
50,peak_load,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.371,28.0,1.3,True
51,peak_load,baseline,file_download,2,student_area,wifi_ap_3,wifi,student_area,7.405,26.0,1.1,True
52,peak_load,baseline,web,3,administration,eth_admin,ethernet,administration,1.861,5.0,0.05,True
53,peak_load,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.212,18.0,0.7,True
54,peak_load,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.121,22.0,0.9,True
55,peak_load,baseline,background_update,1,academic_building,wifi_ap_1,wifi,academic_building,2.413,18.0,0.7,True
56,peak_load,baseline,lms,4,administration,eth_admin,ethernet,administration,1.143,5.0,0.05,True
57,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,0.808,4.0,0.05,True
58,peak_load,baseline,file_download,2,library,wifi_ap_2,wifi,library,7.019,22.0,0.9,True
59,peak_load,baseline,file_download,2,academic_building,wifi_ap_1,wifi,academic_building,8.08,18.0,0.7,True
60,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,8.878,5.0,0.05,True
61,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,6.788,5.0,0.05,True
62,peak_load,baseline,lms,4,administration,eth_admin,ethernet,administration,1.21,5.0,0.05,True
63,peak_load,baseline,web,3,administration,eth_admin,ethernet,administration,1.761,5.0,0.05,True
64,peak_load,baseline,file_download,2,student_area,wifi_ap_3,wifi,student_area,8.028,26.0,1.1,True
65,peak_load,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.427,26.0,1.1,True
66,peak_load,baseline,lms,4,library,wifi_ap_2,wifi,library,0.846,22.0,0.9,True
67,peak_load,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.633,28.0,1.3,True
68,peak_load,baseline,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,3.104,4.0,0.05,True
69,peak_load,baseline,lms,4,academic_building,eth_academic,ethernet,academic_building,0.902,5.0,0.05,True
70,peak_load,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.213,4.0,0.05,True
71,peak_load,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.971,28.0,1.3,True
72,peak_load,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.587,28.0,1.3,True
73,peak_load,baseline,background_update,1,administration,eth_admin,ethernet,administration,2.505,5.0,0.05,True
74,peak_load,baseline,video,5,computer_lab,eth_lab,ethernet,computer_lab,4.328,4.0,0.05,True
75,peak_load,baseline,web,3,academic_building,eth_academic,ethernet,academic_building,1.739,5.0,0.05,True
76,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,7.242,5.0,0.05,True
77,peak_load,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.098,22.0,0.9,True
78,peak_load,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.223,28.0,1.3,True
79,peak_load,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,7.658,28.0,1.3,True
80,peak_load,baseline,web,3,library,wifi_ap_2,wifi,library,1.664,22.0,0.9,True
81,peak_load,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.872,28.0,1.3,True
82,peak_load,baseline,web,3,academic_building,eth_academic,ethernet,academic_building,1.794,5.0,0.05,True
83,peak_load,baseline,file_download,2,academic_building,eth_academic,ethernet,academic_building,9.114,5.0,0.05,True
84,peak_load,baseline,video,5,administration,eth_admin,ethernet,administration,4.036,5.0,0.05,True
85,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,4.835,22.0,0.9,True
86,peak_load,baseline,video,5,library,wifi_ap_2,wifi,library,4.603,22.0,0.9,True
87,peak_load,baseline,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.572,4.0,0.05,True
88,peak_load,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.169,28.0,1.3,True
89,peak_load,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,7.707,4.0,0.05,True
90,peak_load,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.596,28.0,1.3,True
91,peak_load,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,7.8,28.0,1.3,True
92,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,7.109,5.0,0.05,True
93,peak_load,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,8.507,28.0,1.3,True
94,peak_load,baseline,lms,4,academic_building,wifi_ap_1,wifi,academic_building,1.107,18.0,0.7,True
95,peak_load,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.639,26.0,1.1,True
96,peak_load,baseline,web,3,library,wifi_ap_2,wifi,library,1.238,22.0,0.9,True
97,peak_load,baseline,lms,4,library,wifi_ap_2,wifi,library,1.103,22.0,0.9,True
98,peak_load,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,3.662,28.0,1.3,True
99,peak_load,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.28,18.0,0.7,True
100,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.223,4.0,0.05,True
101,peak_load,baseline,voice,5,computer_lab,eth_lab,ethernet,computer_lab,0.188,4.0,0.05,True
102,peak_load,baseline,voice,5,student_area,wifi_ap_3,wifi,student_area,0.18,26.0,1.1,False
103,peak_load,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.019,28.0,1.3,True
104,peak_load,baseline,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,9.591,4.0,0.05,True
105,peak_load,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.452,26.0,1.1,True
106,peak_load,baseline,voice,5,student_area,wifi_ap_3,wifi,student_area,0.217,26.0,1.1,False
107,peak_load,baseline,file_download,2,administration,eth_admin,ethernet,administration,6.66,5.0,0.05,True
108,peak_load,baseline,web,3,library,wifi_ap_2,wifi,library,1.861,22.0,0.9,True
109,peak_load,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.569,28.0,1.3,True
110,peak_load,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.607,18.0,0.7,True
111,peak_load,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,3.363,28.0,1.3,True
112,peak_load,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.856,26.0,1.1,True
113,peak_load,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.889,28.0,1.3,True
114,peak_load,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,2.628,28.0,1.3,True
115,peak_load,baseline,video,5,academic_building,wifi_ap_1,wifi,academic_building,4.498,18.0,0.7,True
116,peak_load,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.448,26.0,1.1,True
117,peak_load,baseline,video,5,administration,eth_admin,ethernet,administration,3.081,5.0,0.05,True
118,peak_load,baseline,voice,5,library,wifi_ap_2,wifi,library,0.17,22.0,0.9,True
119,peak_load,baseline,voice,5,library,wifi_ap_2,wifi,library,0.174,22.0,0.9,True
120,peak_load,baseline,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.548,18.0,0.7,True
121,peak_load,baseline,video,5,administration,eth_admin,ethernet,administration,3.512,5.0,0.05,True
122,peak_load,baseline,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.054,4.0,0.05,True
123,peak_load,baseline,file_download,2,academic_building,eth_academic,ethernet,academic_building,9.111,5.0,0.05,True
124,peak_load,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.216,26.0,1.1,True
125,peak_load,baseline,voice,5,student_area,wifi_ap_3,wifi,student_area,0.208,26.0,1.1,False
126,peak_load,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,2.845,28.0,1.3,True
127,peak_load,baseline,file_download,2,academic_building,wifi_ap_1,wifi,academic_building,8.368,18.0,0.7,True
128,peak_load,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.408,22.0,0.9,True
